parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mG,,,male speaker's sibling,,,,
mB,,,male speaker's brother,,,,
mZ,möndaremöt,,male speaker's sister,,177,Bruce_1974,
meB,najömör,,male speaker's elder brother,,177,Bruce_1974,
myB,nömemör,,male speaker's younger brother,,177,Bruce_1974,
meZ,,,male speaker's elder sister,,,,
myZ,,,male speaker's younger sister,,,,
mP,,,male speaker's parent,,,,
mF,yifemör,,male speaker's father,,177,Bruce_1974,
mM,mömemöt,,male speaker's mother,,177,Bruce_1974,
mC,,,male speaker's child,,,,
mS,yinemör,,male speaker's son,,177,Bruce_1974,
mD,yinemöt,,male speaker's daughter,,177,Bruce_1974,
mA,,,male speaker's ancestor,,,,
mPP,,,male speaker's grandparent,,,,
mFF,bapemör,,male speaker's father's father,,177,Bruce_1974,
mFM,bapemöt,,male speaker's father's mother,,177,Bruce_1974,
mMF,bapemör,,male speaker's mother's father,,177,Bruce_1974,
mMM,bapemöt,,male speaker's mother's mother,,177,Bruce_1974,
mCC,,,male speaker's grandchild,,,,
mSS,n̄anemör,,male speaker's son's son,,177,Bruce_1974,
mSD,n̄anemöt,,male speaker's son's daughter,,177,Bruce_1974,
mDS,n̄anemör,,male speaker's daughter's son,,177,Bruce_1974,
mDD,n̄anemöt,,male speaker's daughter's daughter,,177,Bruce_1974,
mFB,,,male speaker's father's brother,,,,
mFZ,wimarsömöt,,male speaker's father's sister,,177,Bruce_1974,
mMB,miohemör,,male speaker's mother's brother,,177,Bruce_1974,
mMZ,mömemöt,,male speaker's mother's sister,,177,Bruce_1974,
mFeB,yarir,,male speaker's father's older brother,,177,Bruce_1974,
mFyB,nömbrir,,male speaker's father's younger brother,,177,Bruce_1974,
mFeZ,,,male speaker's father's older sister,,,,
mFyZ,,,male speaker's father's younger sister,,,,
mMeZ,yaris,,male speaker's mother's older sister,,177,Bruce_1974,
mMyZ,,,male speaker's mother's younger sister,,,,
mMeB,,,male speaker's mother's older brother,,,,
mMyB,,,male speaker's mother's younger brother,,,,
mBS,yinemör,,male speaker's brother's son,,177,Bruce_1974,
mBD,yinemöt,,male speaker's brother's daughter,,177,Bruce_1974,
mZS,younemör,,male speaker's sister's son,,177,Bruce_1974,
mZD,younemöt,,male speaker's sister's daughter,,177,Bruce_1974,
meBS,,,male speaker's older brother's son,,,,
myBS,,,male speaker's younger brother's son,,,,
meBD,,,male speaker's older brother's daughter,,,,
myBD,,,male speaker's younger brother's daughter,,,,
